#x [mm];y [mm];z [mm];HxRe [A/m];HxIm [A/m];HyRe [A/m];HyIm [A/m];HzRe [A/m];HzIm [A/m]
-1.09;0.44;0;-10.252708;-9.5005522;6.7781768;6.5331945;21.108267;19.703171
-1.08;0.44;0;-10.074772;-9.3344498;6.7841368;6.5389261;21.518496;20.088812
-1.07;0.44;0;-9.8968334;-9.1683464;6.7900972;6.5446577;21.928728;20.474453
-1.06;0.44;0;-9.718894;-9.0022411;6.7960572;6.5503898;22.338961;20.860098
-1.05;0.44;0;-9.5409565;-8.8361378;6.8020177;6.5561213;22.749191;21.245739
-1.04;0.44;0;-9.363019;-8.6700344;6.8079777;6.5618529;23.15942;21.63138
-1.03;0.44;0;-9.1850805;-8.503932;6.8139377;6.567585;23.569649;22.017019
-1.02;0.44;0;-9.007143;-8.3378286;6.8198981;6.5733166;23.979879;22.40266
-1.01;0.44;0;-8.8292055;-8.1717253;6.8258581;6.5790482;24.390108;22.788301
-1;0.44;0;-8.651268;-8.0056219;6.8318186;6.5847802;24.800337;23.173941
-0.99;0.44;0;-8.4733305;-7.8395185;6.8377786;6.5905118;25.210567;23.559582
-0.98;0.44;0;-8.295393;-7.6734157;6.8437386;6.5962439;25.620798;23.945223
-0.97;0.44;0;-8.1174545;-7.5073123;6.849699;6.6019754;26.031027;24.330862
-0.96;0.44;0;-7.9395161;-7.3412085;6.855659;6.607707;26.441259;24.716507
-0.95;0.44;0;-7.7615786;-7.1751051;6.861619;6.6134391;26.851488;25.102148
-0.94;0.44;0;-7.5836411;-7.0090017;6.8675795;6.6191707;27.261719;25.487787
-0.93;0.44;0;-7.4057026;-6.8428988;6.8735394;6.6249027;27.671947;25.87343
-0.92;0.44;0;-7.227766;-6.6767955;6.8794994;6.6306343;28.082178;26.259069
-0.91;0.44;0;-7.0498285;-6.5106921;6.8854599;6.6363659;28.492407;26.644711
-0.9;0.44;0;-6.8718896;-6.3445888;6.8914204;6.6420984;28.902639;27.030352
-0.89;0.44;0;-6.6939521;-6.1784854;6.8973804;6.64783;29.312868;27.415993
-0.88;0.44;0;-6.5160141;-6.0123825;6.9033408;6.6535616;29.723097;27.801634
-0.87;0.44;0;-6.3380766;-5.8462791;6.9093008;6.6592937;30.133327;28.187273
-0.86;0.44;0;-6.1601386;-5.6801758;6.9152613;6.6650252;30.543558;28.572916
-0.85;0.44;0;-5.9822011;-5.5140724;6.9212213;6.6707573;30.953787;28.958555
-0.84;0.44;0;-5.8042622;-5.3479686;6.9271808;6.6764884;31.364019;29.344198
-0.83;0.44;0;-5.6263247;-5.1818657;6.9331412;6.6822205;31.77425;29.729841
-0.82;0.44;0;-5.4483871;-5.0157623;6.9391012;6.687952;32.184479;30.11548
-0.81;0.44;0;-5.2704496;-4.849659;6.9450612;6.6936836;32.594707;30.501123
-0.8;0.44;0;-5.0925121;-4.6835561;6.9510217;6.6994157;33.004936;30.886763
-0.79;0.44;0;-4.9145741;-4.5174527;6.9569817;6.7051473;33.415165;31.272402
-0.78;0.44;0;-4.7366357;-4.3513484;6.9629421;6.7108793;33.825397;31.658045
-0.77;0.44;0;-4.5586977;-4.185245;6.9689021;6.7166109;34.235626;32.043686
-0.76;0.44;0;-4.3807602;-4.0191422;6.9748621;6.7223425;34.645859;32.429329
-0.75;0.44;0;-4.2028227;-3.853039;6.9808226;6.7280746;35.056087;32.814968
-0.74;0.44;0;-4.0248852;-3.6869359;6.9867826;6.7338061;35.466316;33.200607
-0.73;0.44;0;-3.8469472;-3.5208325;6.9927425;6.7395382;35.876545;33.58625
-0.72;0.44;0;-3.6690097;-3.3547297;6.998703;6.7452698;36.286774;33.971889
-0.71;0.44;0;-3.4910712;-3.1886256;7.0046635;6.7510018;36.697006;34.357533
-0.7;0.44;0;-3.3131335;-3.0225224;7.0106235;6.7567339;37.107235;34.743172
-0.69;0.44;0;-3.1351957;-2.8564196;7.0165839;6.7624655;37.517464;35.128811
-0.68;0.44;0;-2.9572582;-2.6903162;7.0225439;6.7681971;37.927692;35.514454
-0.67;0.44;0;-2.7793207;-2.5242128;7.0285039;6.7739291;38.337925;35.900093
-0.66;0.44;0;-2.601383;-2.35811;7.0344644;6.7796607;38.748154;36.285732
-0.65;0.44;0;-2.423444;-2.1920056;7.0404239;6.7853923;39.158386;36.671375
-0.64;0.44;0;-2.2455063;-2.0259027;7.0463839;6.7911239;39.568615;37.057018
-0.63;0.44;0;-2.0675688;-1.8597993;7.0523443;6.7968554;39.978844;37.442657
-0.62;0.44;0;-1.889631;-1.6936961;7.0583043;6.8025875;40.389076;37.8283
-0.61;0.44;0;-1.7116933;-1.527593;7.0642643;6.8083191;40.799305;38.21394
-0.6;0.44;0;-1.5337558;-1.3614898;7.0702248;6.8140507;41.209534;38.599579
-0.59;0.44;0;-1.3558171;-1.1953855;7.0761847;6.8197827;41.619766;38.985222
-0.58;0.44;0;-1.1778793;-1.0292823;7.0821452;6.8255143;42.029995;39.370865
-0.57;0.44;0;-0.99994159;-0.86317933;7.0881052;6.8312464;42.440228;39.756504
-0.56;0.44;0;-0.8220042;-0.69707596;7.0940652;6.836978;42.850452;40.142147
-0.55;0.44;0;-0.64406645;-0.53097296;7.1000257;6.8427095;43.260685;40.527786
-0.54;0.44;0;-0.46612871;-0.36486983;7.1059856;6.8484416;43.670918;40.913429
-0.53;0.44;0;-0.28819001;-0.19876564;7.1119461;6.8541732;44.081146;41.299072
-0.52;0.44;0;-0.1102525;-0.032662511;7.1179061;6.8599052;44.491375;41.684711
-0.51;0.44;0;0.067685366;0.13344085;7.1238661;6.8656368;44.901608;42.070354
-0.5;0.44;0;0.24562287;0.29954374;7.1298265;6.8713684;45.311836;42.45599
-0.49;0.44;0;0.42356038;0.4656471;7.1357865;6.8771005;45.722065;42.841633
-0.48;0.44;0;0.60149837;0.63175023;7.141747;6.8828325;46.132294;43.227272
-0.47;0.44;0;0.77943611;0.79785335;7.1477075;6.8885641;46.542522;43.612915
-0.46;0.44;0;0.95737362;0.96395671;7.1536674;6.8942962;46.952755;43.998554
-0.45;0.44;0;1.1353121;1.1300606;7.159627;6.9000273;47.362984;44.384197
-0.44;0.44;0;1.3132498;1.2961639;7.1655874;6.9057593;47.773216;44.76984
-0.43;0.44;0;1.4032408;1.3798827;7.2413244;6.9766455;47.832253;44.82486
-0.42;0.44;0;1.4932321;1.4636016;7.3170614;7.0475321;47.891285;44.879871
-0.41;0.44;0;1.5832232;1.5473202;7.3927984;7.1184182;47.950317;44.934891
-0.4;0.44;0;1.6732144;1.6310391;7.4685349;7.1893044;48.00935;44.989902
-0.39;0.44;0;1.7632058;1.7147582;7.5442724;7.260191;48.068386;45.044922
-0.38;0.44;0;1.853197;1.7984771;7.6200094;7.3310771;48.127422;45.099937
-0.37;0.44;0;1.9431881;1.8821957;7.6957459;7.4019642;48.186451;45.154953
-0.36;0.44;0;2.0331793;1.9659146;7.7714829;7.4728503;48.245487;45.209969
-0.35;0.44;0;2.1231706;2.0496337;7.8472199;7.5437365;48.30452;45.264988
-0.34;0.44;0;2.2131617;2.1333525;7.9229574;7.6146231;48.363556;45.32
-0.33;0.44;0;2.303153;2.2170713;7.9986944;7.6855092;48.422588;45.375019
-0.32;0.44;0;2.3931444;2.3007903;8.0744314;7.7563953;48.481625;45.430035
-0.31;0.44;0;2.4831355;2.3845091;8.1501684;7.827282;48.540653;45.48505
-0.3;0.44;0;2.5731266;2.4682279;8.2259054;7.8981681;48.599689;45.540066
-0.29;0.44;0;2.6631181;2.5519471;8.3016424;7.9690552;48.658722;45.595085
-0.28;0.44;0;2.7531095;2.6356659;8.3773794;8.0399418;48.717758;45.650097
-0.27;0.44;0;2.8431005;2.7193847;8.4531164;8.1108274;48.776787;45.705116
-0.26;0.44;0;2.9330919;2.8031039;8.5288534;8.1817141;48.835823;45.760128
-0.25;0.44;0;3.0230832;2.8868227;8.6045904;8.2526007;48.894855;45.815147
-0.24;0.44;0;3.1130743;2.9705415;8.6803284;8.3234863;48.953892;45.870163
-0.23;0.44;0;3.2030652;3.0542603;8.7560644;8.3943729;49.012924;45.925179
-0.22;0.44;0;3.2930567;3.1379795;8.8318014;8.4652596;49.07196;45.980194
-0.21;0.44;0;3.3830478;3.2216983;8.9075384;8.5361462;49.130989;46.035213
-0.2;0.44;0;3.4730389;3.3054168;8.9832754;8.6070328;49.190025;46.090225
-0.19;0.44;0;3.5630302;3.3891358;9.0590124;8.6779184;49.249058;46.145245
-0.18;0.44;0;3.6530213;3.4728546;9.1347494;8.748805;49.308094;46.200256
-0.17;0.44;0;3.7430124;3.5565734;9.2104874;8.8196907;49.367126;46.255276
-0.16;0.44;0;3.833004;3.6402926;9.2862244;8.8905783;49.426159;46.310291
-0.15;0.44;0;3.9229951;3.7240114;9.3619614;8.9614639;49.485191;46.365307
-0.14;0.44;0;4.0129867;3.8077302;9.4376984;9.0323505;49.544228;46.420322
-0.13;0.44;0;4.1029778;3.891449;9.5134335;9.1032372;49.60326;46.475342
-0.12;0.44;0;4.1929688;3.9751682;9.5891724;9.1741238;49.662296;46.530354
-0.11;0.44;0;4.2829599;4.058887;9.6649094;9.2450104;49.721325;46.585373
-0.1;0.44;0;4.3729515;4.1426058;9.7406454;9.315896;49.780361;46.640388
-0.09;0.44;0;4.4629426;4.2263246;9.8163824;9.3867826;49.839394;46.695404
-0.08;0.44;0;4.5529337;4.3100433;9.8921194;9.4576693;49.89843;46.75042
-0.07;0.44;0;4.6429248;4.3937626;9.9678564;9.5285549;49.957458;46.805435
-0.06;0.44;0;4.7329159;4.4774818;10.043593;9.5994415;50.016495;46.860451
-0.05;0.44;0;4.8229074;4.5612001;10.11933;9.6703281;50.075527;46.91547
-0.04;0.44;0;4.9128985;4.6449194;10.195068;9.7412148;50.134563;46.970482
-0.03;0.44;0;5.0028896;4.7286382;10.270805;9.8121014;50.193596;47.025501
-0.02;0.44;0;5.0928812;4.8123569;10.346541;9.882988;50.252632;47.080517
-0.01;0.44;0;5.1828723;4.8960762;10.422279;9.9538736;50.311661;47.135532
0;0.44;0;5.2728634;4.9797945;10.498015;10.02476;50.370697;47.190548
0.01;0.44;0;5.4631543;5.1570005;10.484776;10.011661;49.827358;46.680496
0.02;0.44;0;5.6534448;5.3342075;10.471538;9.9985609;49.284023;46.170448
0.03;0.44;0;5.8437366;5.511415;10.458298;9.9854603;48.740681;45.660393
0.04;0.44;0;6.0340271;5.6886215;10.445058;9.9723606;48.197342;45.150341
0.05;0.44;0;6.2243176;5.8658285;10.43182;9.9592609;47.654007;44.640289
0.06;0.44;0;6.4146085;6.0430346;10.418581;9.9461613;47.110668;44.130241
0.07;0.44;0;6.6048989;6.2202406;10.405341;9.9330606;46.567333;43.620193
0.08;0.44;0;6.7951894;6.3974471;10.392102;9.919961;46.023994;43.110142
0.09;0.44;0;6.9854813;6.5746546;10.378863;9.9068604;45.480652;42.60009
0.1;0.44;0;7.1757722;6.7518611;10.365623;9.8937607;44.937317;42.090038
0.11;0.44;0;7.3660622;6.9290676;10.352385;9.880661;44.393978;41.579987
0.12;0.44;0;7.5563531;7.1062741;10.339145;9.8675613;43.850639;41.069935
0.13;0.44;0;7.746644;7.2834806;10.325906;9.8544607;43.307304;40.559887
0.14;0.44;0;7.9369345;7.4606872;10.312667;9.841361;42.763966;40.049835
0.15;0.44;0;8.1272259;7.6378942;10.299427;9.8282614;42.220627;39.539783
0.16;0.44;0;8.3175163;7.8151007;10.286188;9.8151608;41.677288;39.029732
0.17;0.44;0;8.5078068;7.9923067;10.272948;9.8020611;41.133953;38.519684
0.18;0.44;0;8.6980972;8.1695137;10.259709;9.7889614;40.590614;38.009632
0.19;0.44;0;8.8883886;8.3467197;10.24647;9.7758617;40.047276;37.49958
0.2;0.44;0;9.0786791;8.5239258;10.233231;9.7627611;39.503937;36.989532
0.21;0.44;0;9.2689695;8.7011337;10.219992;9.7496614;38.960598;36.479481
0.22;0.44;0;9.4592609;8.8783398;10.206752;9.7365618;38.417259;35.969425
0.23;0.44;0;9.6495514;9.0555468;10.193513;9.7234612;37.87392;35.459377
0.24;0.44;0;9.8398418;9.2327528;10.180274;9.7103615;37.330585;34.949329
0.25;0.44;0;10.030133;9.4099598;10.167034;9.6972618;36.787247;34.439278
0.26;0.44;0;10.220425;9.5871658;10.153795;9.6841612;36.243908;33.929226
0.27;0.44;0;10.410714;9.7643728;10.140556;9.6710615;35.700569;33.419178
0.28;0.44;0;10.601006;9.9415789;10.127316;9.6579618;35.157234;32.909126
0.29;0.44;0;10.791296;10.118786;10.114078;9.6448612;34.613895;32.399075
0.3;0.44;0;10.981586;10.295993;10.100838;9.6317625;34.070557;31.889023
0.31;0.44;0;11.171877;10.473199;10.087599;9.6186628;33.527218;31.378971
0.32;0.44;0;11.362168;10.650406;10.07436;9.6055632;32.983883;30.868923
0.33;0.44;0;11.55246;10.827613;10.06112;9.5924625;32.440544;30.358871
0.34;0.44;0;11.74275;11.004819;10.047881;9.5793629;31.897205;29.84882
0.35;0.44;0;11.933041;11.182026;10.034641;9.5662632;31.353867;29.338768
0.36;0.44;0;12.123331;11.359232;10.021402;9.5531626;30.810528;28.828716
0.37;0.44;0;12.313622;11.536439;10.008163;9.5400629;30.267191;28.318668
0.38;0.44;0;12.503913;11.713646;9.9949236;9.5269632;29.723854;27.808617
0.39;0.44;0;12.694203;11.890852;9.9816847;9.5138626;29.180517;27.298567
0.4;0.44;0;12.884495;12.068058;9.9684458;9.5007629;28.637177;26.788513
0.41;0.44;0;13.074785;12.245264;9.9552059;9.4876633;28.09384;26.278463
0.42;0.44;0;13.265076;12.422472;9.941967;9.4745626;27.550503;25.768414
0.43;0.44;0;13.455367;12.599679;9.9287271;9.461463;27.007164;25.258362
0.44;0.44;0;13.645658;12.776885;9.9154882;9.4483633;26.463827;24.748312
0.45;0.44;0;13.835948;12.954091;9.9022503;9.4352636;25.920486;24.23826
0.46;0.44;0;14.026239;13.131298;9.8890095;9.422163;25.377148;23.728209
0.47;0.44;0;14.21653;13.308504;9.8757715;9.4090633;24.833813;23.218159
0.48;0.44;0;14.406821;13.485712;9.8625317;9.3959637;24.290474;22.708109
0.49;0.44;0;14.597111;13.662918;9.8492928;9.382863;23.747135;22.198057
0.5;0.44;0;14.787401;13.840124;9.8360538;9.3697634;23.203798;21.688007
0.51;0.44;0;14.977692;14.01733;9.822814;9.3566637;22.66046;21.177956
0.52;0.44;0;15.167983;14.194537;9.8095751;9.3435631;22.117123;20.667906
0.53;0.44;0;15.358274;14.371744;9.7963362;9.3304634;21.573786;20.157856
0.54;0.44;0;15.548565;14.548951;9.7830963;9.3173637;21.030445;19.647802
0.55;0.44;0;15.738855;14.726157;9.7698574;9.3042631;20.487106;19.137753
0.56;0.44;0;15.929147;14.903363;9.7566175;9.2911634;19.943769;18.627701
0.57;0.44;0;16.119438;15.08057;9.7433786;9.2780638;19.400433;18.117651
0.58;0.44;0;16.309727;15.257776;9.7301397;9.2649641;18.857096;17.607601
0.59;0.44;0;16.500019;15.434983;9.7168999;9.2518635;18.313757;17.097551
0.6;0.44;0;16.690311;15.61219;9.703661;9.2387638;17.770416;16.587498
0.61;0.44;0;16.880602;15.789397;9.6904211;9.2256641;17.227079;16.077448
0.62;0.44;0;17.07089;15.966603;9.6771822;9.2125635;16.683743;15.567396
0.63;0.44;0;17.261181;16.14381;9.6639433;9.1994638;16.140404;15.057346
0.64;0.44;0;17.451473;16.321016;9.6507034;9.1863642;15.597067;14.547297
0.65;0.44;0;17.641764;16.498222;9.6374645;9.1732635;15.05373;14.037247
0.66;0.44;0;17.832054;16.67543;9.6242247;9.1601639;14.510389;13.527193
0.67;0.44;0;17.914717;16.752295;9.5055027;9.0494852;14.41732;13.440584
0.68;0.44;0;17.997381;16.829161;9.3867798;8.9388084;14.324251;13.353975
0.69;0.44;0;18.080044;16.906023;9.2680578;8.8281307;14.231182;13.267366
0.7;0.44;0;18.162708;16.982889;9.1493349;8.717453;14.138113;13.180758
0.71;0.44;0;18.245373;17.059753;9.030612;8.6067753;14.045045;13.094149
0.72;0.44;0;18.328035;17.136618;8.9118891;8.4960976;13.951975;13.00754
0.73;0.44;0;18.4107;17.213482;8.7931671;8.3854189;13.858907;12.920931
0.74;0.44;0;18.493362;17.290348;8.6744442;8.2747421;13.765838;12.834322
0.75;0.44;0;18.576027;17.367212;8.5557222;8.1640644;13.67277;12.747713
0.76;0.44;0;18.658691;17.444077;8.4369993;8.0533867;13.5797;12.661104
0.77;0.44;0;18.741356;17.520941;8.3182774;7.942709;13.486631;12.574495
0.78;0.44;0;18.824018;17.597805;8.1995544;7.8320312;13.393562;12.487887
0.79;0.44;0;18.906681;17.674669;8.0808306;7.7213531;13.300493;12.401278
0.8;0.44;0;18.989347;17.751535;7.9621086;7.6106758;13.207424;12.314669
0.81;0.44;0;19.07201;17.8284;7.8433862;7.4999976;13.114355;12.22806
0.82;0.44;0;19.154675;17.905264;7.7246637;7.3893204;13.021286;12.141451
0.83;0.44;0;19.237337;17.982128;7.6059418;7.2786431;12.928219;12.054843
0.84;0.44;0;19.320002;18.058994;7.4872189;7.1679649;12.83515;11.968233
0.85;0.44;0;19.402664;18.135859;7.3684955;7.0572867;12.742081;11.881624
0.86;0.44;0;19.485329;18.212723;7.249773;6.9466095;12.649012;11.795015
0.87;0.44;0;19.567993;18.289587;7.1310511;6.8359318;12.555943;11.708406
0.88;0.44;0;19.650656;18.366453;7.0123281;6.7252541;12.462873;11.621798
0.89;0.44;0;19.733318;18.443316;6.8936057;6.6145763;12.369804;11.53519
0.9;0.44;0;19.815983;18.52018;6.7748833;6.5038991;12.276736;11.448581
0.91;0.44;0;19.898647;18.597046;6.6561604;6.3932209;12.183666;11.361971
0.92;0.44;0;19.98131;18.67391;6.5374374;6.2825432;12.090599;11.275363
0.93;0.44;0;20.063974;18.750774;6.4187155;6.1718655;11.99753;11.188753
0.94;0.44;0;20.146637;18.827639;6.2999926;6.0611877;11.90446;11.102145
0.95;0.44;0;20.229301;18.904503;6.1812706;5.9505105;11.811392;11.015535
0.96;0.44;0;20.311964;18.981369;6.0625477;5.8398328;11.718323;10.928927
0.97;0.44;0;20.394629;19.058233;5.9438243;5.7291546;11.625254;10.842319
0.98;0.44;0;20.477293;19.135098;5.8251019;5.6184769;11.532185;10.755709
0.99;0.44;0;20.559956;19.211962;5.7063794;5.5077991;11.439116;10.669101
1;0.44;0;20.64262;19.288828;5.587657;5.3971214;11.346047;10.582491
1.01;0.44;0;20.725283;19.365692;5.4689345;5.2864442;11.252978;10.495883
1.02;0.44;0;20.807947;19.442554;5.3502121;5.1757665;11.15991;10.409274
1.03;0.44;0;20.89061;19.519419;5.2314897;5.0650887;11.066841;10.322665
1.04;0.44;0;20.973274;19.596285;5.1127672;4.9544115;10.973772;10.236057
1.05;0.44;0;21.055937;19.673149;4.9940443;4.8437338;10.880704;10.149447
1.06;0.44;0;21.138599;19.750013;4.8753219;4.7330561;10.787635;10.062839
1.07;0.44;0;21.221266;19.826878;4.7565985;4.6223774;10.694565;9.9762297
1.08;0.44;0;21.303928;19.903742;4.637876;4.5116997;10.601496;9.8896208
1.09;0.44;0;21.386593;19.980608;4.5191536;4.401022;10.508428;9.8030109
1.1;0.44;0;21.469255;20.057472;4.4004307;4.2903442;10.415359;9.716403
-1.1;0.45;0;-10.350971;-9.592308;6.9036565;6.649106;20.520918;19.152044
-1.09;0.45;0;-10.173034;-9.4262047;6.9096165;6.6548376;20.931147;19.537685
-1.08;0.45;0;-9.9950962;-9.2601023;6.9155769;6.6605697;21.341377;19.923326
-1.07;0.45;0;-9.8171577;-9.0939989;6.9215369;6.6663013;21.751608;20.308968
-1.06;0.45;0;-9.6392183;-8.9278936;6.9274974;6.6720333;22.161842;20.694613
-1.05;0.45;0;-9.4612808;-8.7617903;6.9334574;6.6777649;22.572071;21.080254
-1.04;0.45;0;-9.2833433;-8.5956879;6.9394174;6.6834965;22.9823;21.465893
-1.03;0.45;0;-9.1054058;-8.4295845;6.9453778;6.6892285;23.392529;21.851534
-1.02;0.45;0;-8.9274673;-8.2634811;6.9513378;6.6949601;23.802759;22.237175
-1.01;0.45;0;-8.7495308;-8.0973778;6.9572983;6.7006917;24.212988;22.622814
-1;0.45;0;-8.5715923;-7.9312744;6.9632583;6.7064238;24.623219;23.008455
-0.99;0.45;0;-8.3936548;-7.7651711;6.9692183;6.7121553;25.033449;23.394096
-0.98;0.45;0;-8.2157173;-7.5990686;6.9751787;6.7178869;25.443678;23.779737
-0.97;0.45;0;-8.0377789;-7.4329653;6.9811387;6.723619;25.853909;24.165379
-0.96;0.45;0;-7.8598404;-7.266861;6.9870987;6.7293506;26.264139;24.551022
-0.95;0.45;0;-7.6819029;-7.1007576;6.9930592;6.7350826;26.67437;24.936663
-0.94;0.45;0;-7.5039654;-6.9346542;6.9990191;6.7408142;27.084599;25.322304
-0.93;0.45;0;-7.3260279;-6.7685518;7.0049791;6.7465458;27.494827;25.707943
-0.92;0.45;0;-7.1480904;-6.6024485;7.0109396;6.7522779;27.905058;26.093584
-0.91;0.45;0;-6.9701529;-6.4363451;7.0168996;6.7580094;28.315289;26.479225
-0.9;0.45;0;-6.7922139;-6.2702413;7.0228605;6.7637415;28.725519;26.864866
-0.89;0.45;0;-6.6142759;-6.1041379;7.0288205;6.7694731;29.135748;27.250507
-0.88;0.45;0;-6.4363384;-5.9380345;7.0347805;6.7752047;29.545979;27.636147
-0.87;0.45;0;-6.2584009;-5.7719316;7.040741;6.7809367;29.956207;28.02179
-0.86;0.45;0;-6.0804634;-5.6058283;7.046701;6.7866683;30.366438;28.407431
-0.85;0.45;0;-5.9025254;-5.4397249;7.0526609;6.7924004;30.776667;28.793072
-0.84;0.45;0;-5.724587;-5.2736216;7.0586209;6.7981319;31.186899;29.178715
-0.83;0.45;0;-5.5466495;-5.1075182;7.0645809;6.8038635;31.59713;29.564354
-0.82;0.45;0;-5.3687115;-4.9414148;7.0705409;6.8095956;32.007359;29.949997
-0.81;0.45;0;-5.190774;-4.7753115;7.0765014;6.8153272;32.417587;30.335636
-0.8;0.45;0;-5.0128365;-4.6092086;7.0824614;6.8210592;32.827816;30.721275
-0.79;0.45;0;-4.8348989;-4.4431057;7.0884218;6.8267908;33.238045;31.106918
-0.78;0.45;0;-4.6569605;-4.2770014;7.0943818;6.8325224;33.648281;31.492561
-0.77;0.45;0;-4.4790225;-4.110898;7.1003418;6.8382545;34.05851;31.878202
-0.76;0.45;0;-4.3010845;-3.9447949;7.1063023;6.843986;34.468739;32.263844
-0.75;0.45;0;-4.123147;-3.7786918;7.1122622;6.8497181;34.878967;32.649483
-0.74;0.45;0;-3.9452095;-3.6125884;7.1182222;6.8554497;35.2892;33.035122
-0.73;0.45;0;-3.767272;-3.4464855;7.1241827;6.8611813;35.699429;33.420765
-0.72;0.45;0;-3.5893342;-3.2803822;7.1301427;6.8669133;36.109657;33.806404
-0.71;0.45;0;-3.4113955;-3.1142783;7.1361032;6.8726449;36.519886;34.192047
-0.7;0.45;0;-3.2334578;-2.948175;7.1420636;6.8783765;36.930119;34.577686
-0.69;0.45;0;-3.0555203;-2.7820721;7.1480236;6.8841085;37.340347;34.963326
-0.68;0.45;0;-2.8775826;-2.6159687;7.1539836;6.8898401;37.750576;35.348969
-0.67;0.45;0;-2.699645;-2.4498658;7.1599441;6.8955717;38.160805;35.734612
-0.66;0.45;0;-2.5217073;-2.2837625;7.165904;6.9013038;38.571033;36.120251
-0.65;0.45;0;-2.3437686;-2.1176584;7.171864;6.9070354;38.98127;36.505894
-0.64;0.45;0;-2.1658309;-1.9515553;7.177824;6.9127674;39.391499;36.891533
-0.63;0.45;0;-1.9878933;-1.7854519;7.183784;6.918499;39.801727;37.277176
-0.62;0.45;0;-1.8099556;-1.6193488;7.1897445;6.9242306;40.211956;37.662815
-0.61;0.45;0;-1.6320179;-1.4532458;7.1957045;6.9299626;40.622185;38.048454
-0.6;0.45;0;-1.4540805;-1.2871424;7.2016644;6.9356942;41.032417;38.434097
-0.59;0.45;0;-1.2761416;-1.1210381;7.2076249;6.9414263;41.44265;38.81974
-0.58;0.45;0;-1.0982039;-0.95493507;7.2135849;6.9471579;41.852879;39.205379
-0.57;0.45;0;-0.92026627;-0.78883195;7.2195449;6.9528894;42.263107;39.591022
-0.56;0.45;0;-0.74232876;-0.62272871;7.2255054;6.9586215;42.673336;39.976662
-0.55;0.45;0;-0.56439102;-0.45662558;7.2314653;6.9643531;43.083569;40.362305
-0.54;0.45;0;-0.38645327;-0.29052246;7.2374258;6.9700851;43.493797;40.747944
-0.53;0.45;0;-0.20851457;-0.12441826;7.2433858;6.9758167;43.904026;41.133587
-0.52;0.45;0;-0.030577183;0.041684866;7.2493458;6.9815483;44.314259;41.51923
-0.51;0.45;0;0.14736056;0.20778823;7.2553062;6.9872804;44.724491;41.904869
-0.5;0.45;0;0.32529831;0.37389112;7.2612662;6.993012;45.134716;42.290508
-0.49;0.45;0;0.50323582;0.53999448;7.2672262;6.998744;45.544949;42.676147
-0.48;0.45;0;0.68117404;0.70609772;7.2731872;7.0044756;45.955173;43.06179
-0.47;0.45;0;0.85911179;0.87220085;7.2791471;7.0102072;46.365406;43.44743
-0.46;0.45;0;1.0370493;1.0383042;7.2851071;7.0159388;46.775639;43.833073
-0.45;0.45;0;1.2149875;1.2044079;7.2910671;7.0216708;47.185867;44.218716
-0.44;0.45;0;1.3049787;1.2881268;7.3668041;7.092557;47.2449;44.273731
-0.43;0.45;0;1.3949698;1.3718455;7.4425411;7.1634436;47.303936;44.328747
-0.42;0.45;0;1.484961;1.4555644;7.5182781;7.2343297;47.362965;44.383762
-0.41;0.45;0;1.5749522;1.5392832;7.5940146;7.3052158;47.422001;44.438778
-0.4;0.45;0;1.6649433;1.6230021;7.6697516;7.3761024;47.481033;44.493793
-0.39;0.45;0;1.7549348;1.7067211;7.7454891;7.4469886;47.54007;44.548813
-0.38;0.45;0;1.8449259;1.7904398;7.8212256;7.5178747;47.599102;44.603825
-0.37;0.45;0;1.9349171;1.8741586;7.8969626;7.5887618;47.658134;44.658844
-0.36;0.45;0;2.0249081;1.9578775;7.9726996;7.6596479;47.717171;44.71386
-0.35;0.45;0;2.1148996;2.0415967;8.0484371;7.7305346;47.776203;44.768875
-0.34;0.45;0;2.2048907;2.1253154;8.1241741;7.8014207;47.835239;44.823891
-0.33;0.45;0;2.2948818;2.2090342;8.1999111;7.8723068;47.894268;44.878906
-0.32;0.45;0;2.3848734;2.2927532;8.2756481;7.9431934;47.953304;44.933922
-0.31;0.45;0;2.4748645;2.376472;8.3513851;8.01408;48.012337;44.988941
-0.3;0.45;0;2.5648556;2.4601908;8.4271221;8.0849667;48.071373;45.043953
